"Anho","Mes","Dia","Especie","Tipo_Flota","Puerto","Longitud","Latitud","Captura","Capacidad_Bodega","Anzuelos","Embarcaciones"
2009,9,19,"caballa","artesanal","PAITA","825400W","091000S",79781,12,NA,NA
2009,9,19,"caballa","artesanal","PAITA","825600W","090900S",112720,20,NA,NA
2009,9,17,"caballa","artesanal","PAITA","852000W","070800S",262944,13,1800,NA
2009,9,20,"caballa","artesanal","PAITA","821600W","090200S",60000,7,1800,NA
2009,9,16,"caballa","artesanal","PAITA","860000W","065600S",628815,15,1800,NA
2009,9,21,"caballa","artesanal","PAITA","832000W","085500S",46620,20,1000,NA
2009,9,20,"caballa","artesanal","PAITA","830200W","085500S",40545,12,950,NA
2009,9,21,"caballa","artesanal","PAITA","860000W","070000S",41444,12,1000,NA
2009,9,17,"caballa","artesanal","PAITA","855000W","072000S",10000,8,1800,NA
2009,9,20,"caballa","artesanal","PUCUSANA","862000W","123000S",148400,10,1500,NA
2009,9,20,"caballa","artesanal","PAITA","830100W","085500S",73712,20,1800,NA
2009,9,21,"caballa","artesanal","PAITA","830000W","084000S",63342,10,950,NA
2009,9,16,"caballa","artesanal","PAITA","853000W","070000S",252200,10,1800,NA
2009,9,20,"caballa","artesanal","PAITA","830000W","085600S",97136,12,1950,NA
2009,9,20,"caballa","artesanal","PAITA","820500W","090000S",54400,10,1700,NA
2009,9,21,"caballa","artesanal","PAITA","822000W","090300S",195000,12,1000,NA
2009,9,22,"caballa","artesanal","SALAVERRY","803000W","092000S",41400,8,1000,NA
2009,9,19,"caballa","artesanal","PUCUSANA","825000W","120000S",28083,8,1500,NA
2009,9,20,"caballa","artesanal","PAITA","832000W","084000S",86400,10,1800,NA
2009,9,28,"caballa","artesanal","SALAVERRY","811000W","093000S",44800,7,800,NA
2009,9,23,"caballa","artesanal","CHIMBOTE","850000W","100000S",104500,12,2500,NA
2009,9,25,"caballa","artesanal","CHIMBOTE","830000W","103000S",2400,12,1500,NA
2009,9,23,"caballa","artesanal","PAITA","823000W","091000S",45214,20,1000,NA
2009,9,22,"caballa","artesanal","CHIMBOTE","873000W","100500S",324000,12,3000,NA
2009,9,21,"caballa","artesanal","PAITA","825000W","090000S",132480,10,1100,NA
2009,9,21,"caballa","artesanal","PAITA","830000W","085500S",87000,15,950,NA
2009,9,21,"caballa","artesanal","PAITA","830000W","091000S",182000,10,1100,NA
2009,9,26,"caballa","artesanal","SALAVERRY","803000W","092000S",84000,22,1500,NA
2009,9,27,"caballa","artesanal","SALAVERRY","801500W","081500S",2600,8,900,NA
2009,9,22,"caballa","artesanal","PAITA","825700W","091500S",92400,15,1800,NA
2009,9,23,"caballa","artesanal","PAITA","830000W","091800S",168000,10,1200,NA
2009,9,22,"caballa","artesanal","PAITA","822600W","090000S",179600,15,950,NA
2009,9,22,"caballa","artesanal","PAITA","825700W","091500S",280920,7,950,NA
2009,9,17,"caballa","artesanal","PAITA","852800W","090000S",7409,20,1800,NA
2009,9,22,"caballa","artesanal","PAITA","825500W","091000S",14030,10,1800,NA
2009,9,22,"caballa","artesanal","PAITA","823000W","091500S",65065,12,1800,NA
2009,9,22,"caballa","artesanal","PAITA","824000W","085500S",308336,15,1900,NA
2009,9,27,"caballa","artesanal","SALAVERRY","853000W","085000S",25200,5,1500,NA
2009,9,20,"caballa","artesanal","CHIMBOTE","870000W","074000S",105000,13,2800,NA
2009,9,19,"caballa","artesanal","PAITA","852000W","070000S",155186,7,1800,NA
2009,9,18,"caballa","artesanal","PAITA","860800W","085000S",149622,20,1900,NA
2009,9,17,"caballa","artesanal","PAITA","860000W","082000S",54600,15,1800,NA
2009,9,18,"caballa","artesanal","PAITA","855000W","085000S",158424,15,1800,NA
2009,9,22,"caballa","artesanal","PAITA","822700W","091000S",148625,10,1800,NA
2009,9,22,"caballa","artesanal","PAITA","825600W","091000S",21990,10,1950,NA
2009,9,18,"caballa","artesanal","PAITA","855000W","090000S",396396,8,1900,NA
2009,9,22,"caballa","artesanal","PAITA","823000W","091300S",285874,12,1600,NA
2009,9,23,"caballa","artesanal","PAITA","845000W","075000S",118900,15,1800,NA
2009,10,1,"caballa","artesanal","SALAVERRY","812000W","093000S",3000,7,700,NA
2009,9,23,"caballa","artesanal","PAITA","825700W","085000S",115040,10,1800,NA
2009,9,23,"caballa","artesanal","PAITA","825000W","091700S",200420,10,1800,NA
2009,9,23,"caballa","artesanal","PAITA","825500W","090500S",39488,7,950,NA
2009,9,23,"caballa","artesanal","PAITA","825500W","085500S",93828,6,1800,NA
2009,9,23,"caballa","artesanal","PAITA","825500W","090100S",80102,6,1800,NA
2009,9,23,"caballa","artesanal","PAITA","830000W","091500S",96681,15,1800,NA
2009,9,25,"caballa","artesanal","PAITA","825700W","093000S",10000,6,800,NA
2009,9,24,"caballa","artesanal","PAITA","823000W","091000S",79288,25,2000,NA
2009,9,24,"caballa","artesanal","PAITA","825500W","091000S",227960,12,1800,NA
2009,9,25,"caballa","artesanal","PAITA","851000W","080000S",12740,20,1800,NA
2009,9,24,"caballa","artesanal","PAITA","825700W","091000S",41370,15,1800,NA
2009,9,27,"caballa","artesanal","PAITA","833000W","061000S",60656,20,1000,NA
2009,9,24,"caballa","artesanal","PAITA","825500W","090000S",49632,15,1950,NA
2009,9,24,"caballa","artesanal","PAITA","825500W","085500S",27288,18,1800,NA
2009,9,25,"caballa","artesanal","PAITA","830000W","084000S",40546,6,1800,NA
2009,9,25,"caballa","artesanal","PAITA","825500W","091000S",55300,15,1950,NA
2009,9,25,"caballa","artesanal","PAITA","824000W","091000S",43650,20,1850,NA
2009,9,25,"caballa","artesanal","PAITA","825500W","090000S",80640,15,1800,NA
2009,9,28,"caballa","artesanal","PAITA","820000W","090000S",31064,6,900,NA
2009,9,28,"caballa","artesanal","SALAVERRY","822000W","100200S",84000,13,1600,NA
2009,9,27,"caballa","artesanal","CHIMBOTE","864000W","095000S",144000,12,2500,NA
2009,9,28,"caballa","artesanal","CHIMBOTE","851000W","093000S",40000,18,2500,NA
2009,9,28,"caballa","artesanal","PUCUSANA","833000W","115000S",30300,8,1500,NA
2009,9,27,"caballa","artesanal","PUCUSANA","853000W","122000S",184623,15,2000,NA
2009,9,28,"caballa","artesanal","PAITA","834000W","060000S",55432,20,1000,NA
2009,9,25,"caballa","artesanal","PAITA","825600W","091000S",231896,10,1800,NA
2009,9,25,"caballa","artesanal","PAITA","825700W","091500S",282940,8,1800,NA
2009,9,25,"caballa","artesanal","PAITA","825700W","090500S",38552,20,1800,NA
2009,9,28,"caballa","artesanal","PAITA","815900W","090000S",161910,15,1500,NA
2009,9,25,"caballa","artesanal","PAITA","825500W","091000S",57100,10,1500,NA
2009,10,2,"caballa","artesanal","SALAVERRY","804500W","102600S",1020,7,700,NA
2009,9,29,"caballa","artesanal","PUCUSANA","852000W","114000S",42120,6,1500,NA
2009,9,30,"caballa","artesanal","PUCUSANA","860000W","120000S",26334,8,1500,NA
2009,9,29,"caballa","artesanal","PUCUSANA","855000W","120000S",21854,8,1700,NA
2009,9,25,"caballa","artesanal","PAITA","852000W","090000S",67050,8,1800,NA
2009,9,27,"caballa","artesanal","PAITA","864000W","055000S",98800,7,1500,NA
2009,9,30,"caballa","artesanal","PUCUSANA","853000W","120000S",15040,10,2000,NA
2009,9,26,"caballa","artesanal","PAITA","825500W","091700S",156389,10,1800,NA
2009,9,26,"caballa","artesanal","PAITA","825700W","091700S",222615,15,1800,NA
2009,9,28,"caballa","artesanal","CHIMBOTE","852000W","092000S",24000,20,3000,NA
2009,9,27,"caballa","artesanal","PAITA","830000W","091700S",401415,20,1800,NA
2009,10,1,"caballa","artesanal","PAITA","832000W","084500S",43152,7,1000,NA
2009,9,23,"caballa","artesanal","PAITA","825500W","091700S",37815,6,1800,NA
2009,9,27,"caballa","artesanal","PAITA","830000W","091500S",137346,20,1800,NA
2009,9,27,"caballa","artesanal","PAITA","825000W","091700S",34628,8,1950,NA
2009,9,27,"caballa","artesanal","PAITA","825600W","091500S",174460,10,1800,NA
2009,10,1,"caballa","artesanal","PAITA","862700W","062700S",207576,8,1500,NA
2009,10,1,"caballa","artesanal","PAITA","862600W","072000S",59066,15,1800,NA
2009,10,1,"caballa","artesanal","PAITA","854000W","060000S",232120,30,1900,NA
2009,10,2,"caballa","artesanal","PAITA","863000W","064000S",135000,15,1850,NA
2009,10,1,"caballa","artesanal","PAITA","835800W","061700S",60000,10,1500,NA
2009,10,2,"caballa","artesanal","PAITA","830000W","091000S",67155,13,1000,NA
2009,10,1,"caballa","artesanal","PUCUSANA","830000W","121000S",3900,8,1500,NA
2009,10,1,"caballa","artesanal","PAITA","863000W","071000S",80064,10,1800,NA
2009,10,4,"caballa","artesanal","PAITA","834500W","055900S",116000,15,1700,NA
2009,10,4,"caballa","artesanal","PAITA","835000W","054900S",78000,20,1300,NA
2009,10,2,"caballa","artesanal","PAITA","813000W","070500S",46710,16,1800,NA
2009,10,2,"caballa","artesanal","PAITA","835600W","061000S",10000,12,1800,NA
2009,10,7,"caballa","artesanal","SALAVERRY","813000W","093000S",52800,9,1600,NA
2009,10,2,"caballa","artesanal","CHIMBOTE","813000W","100000S",135000,15,2400,NA
2009,10,1,"caballa","artesanal","PAITA","864000W","065000S",28000,15,1800,NA
2009,10,2,"caballa","artesanal","PAITA","862700W","071000S",127920,12,1800,NA
2009,10,5,"caballa","artesanal","SALAVERRY","812000W","091500S",27500,10,1700,NA
2009,10,3,"caballa","artesanal","PAITA","862600W","071000S",202624,10,1800,NA
2009,10,3,"caballa","artesanal","PAITA","863000W","071500S",148603,15,1850,NA
2009,10,3,"caballa","artesanal","PAITA","862700W","071000S",129960,8,1500,NA
2009,10,3,"caballa","artesanal","PAITA","863000W","071000S",52140,12,1900,NA
2009,10,3,"caballa","artesanal","PAITA","862600W","075000S",10068,20,1950,NA
2009,10,3,"caballa","artesanal","PAITA","863000W","075000S",38538,8,1500,NA
2009,10,3,"caballa","artesanal","PAITA","863700W","075000S",78216,8,1800,NA
2009,10,3,"caballa","artesanal","PAITA","823000W","091500S",241125,10,1800,NA
2009,10,5,"caballa","artesanal","PAITA","825000W","090000S",31560,15,1000,NA
2009,10,5,"caballa","artesanal","PAITA","853000W","070000S",10923,10,1000,NA
2009,10,4,"caballa","artesanal","PUCUSANA","820000W","121000S",24000,9,1500,NA
2009,10,5,"caballa","artesanal","PUCUSANA","813000W","115000S",128800,14,1500,NA
2009,10,4,"caballa","artesanal","PUCUSANA","810000W","114000S",102375,8,1500,NA
2009,10,5,"caballa","artesanal","PUCUSANA","800000W","120000S",34837,8,1700,NA
2009,10,2,"caballa","artesanal","MORRO SAMA","730310W","192730S",340,4,800,NA
2009,10,3,"caballa","artesanal","PAITA","822700W","090500S",192786,20,1800,NA
2009,10,3,"caballa","artesanal","PAITA","823000W","090600S",115010,8,1800,NA
2009,10,9,"caballa","artesanal","SALAVERRY","811000W","092000S",65988,12,1800,NA
2009,10,5,"caballa","artesanal","PAITA","863100W","071000S",76689,6,1800,NA
2009,10,5,"caballa","artesanal","PAITA","862700W","071000S",564300,20,1900,NA
2009,10,6,"caballa","artesanal","PAITA","832000W","084000S",12254,12,1000,NA
2009,10,5,"caballa","artesanal","PUCUSANA","800000W","120000S",93000,2,1600,NA
2009,9,25,"caballa","artesanal","PAITA","835000W","053000S",390000,20,1700,NA
2009,10,6,"caballa","artesanal","PAITA","862600W","071000S",251900,15,1900,NA
2009,10,6,"caballa","artesanal","PAITA","863000W","071000S",84630,12,1900,NA
2009,10,6,"caballa","artesanal","PAITA","862000W","070000S",176249,18,1800,NA
2009,10,17,"caballa","artesanal","SALAVERRY","805000W","094000S",2350,7,700,NA
2009,10,13,"caballa","artesanal","SALAVERRY","811000W","094800S",49400,8,1580,NA
2009,10,3,"caballa","artesanal","PAITA","871000W","054000S",105000,24,2500,NA
2009,10,6,"caballa","artesanal","PAITA","862700W","071000S",105220,22,1900,NA
2009,10,7,"caballa","artesanal","PAITA","862000W","054500S",68004,10,1800,NA
2009,9,27,"caballa","artesanal","PAITA","835000W","055900S",5000,8,1500,NA
2009,10,8,"caballa","artesanal","PAITA","845000W","075000S",54704,20,850,NA
2009,10,13,"caballa","artesanal","SALAVERRY","804000W","091000S",18700,6,1100,NA
2009,10,13,"caballa","artesanal","SALAVERRY","811500W","101500S",6000,12,1500,NA
2009,10,7,"caballa","artesanal","CHIMBOTE","863000W","110000S",25000,8,3000,NA
2009,10,8,"caballa","artesanal","PUCUSANA","765118W","175248S",178647,6,1500,NA
2009,10,8,"caballa","artesanal","PUCUSANA","820000W","122000S",1080,6,1500,NA
2009,10,8,"caballa","artesanal","PUCUSANA","830000W","122000S",55200,8,1500,NA
2009,10,7,"caballa","artesanal","PAITA","862200W","055000S",119742,20,1900,NA
2009,10,7,"caballa","artesanal","PUCUSANA","800000W","121000S",77928,7,1500,NA
2009,10,8,"caballa","artesanal","PAITA","834500W","061000S",0,15,1850,NA
2009,10,8,"caballa","artesanal","PAITA","834500W","055900S",27012,10,1900,NA
2009,10,9,"caballa","artesanal","PAITA","842000W","050000S",53400,10,1000,NA
2009,10,8,"caballa","artesanal","PAITA","834000W","061000S",129903,20,1800,NA
2009,10,7,"caballa","artesanal","PAITA","850000W","055600S",136200,30,1480,NA
2009,10,8,"caballa","artesanal","PUCUSANA","785000W","121500S",33120,7,1500,NA
2009,10,9,"caballa","artesanal","PAITA","852000W","060000S",143004,6,1600,NA
2009,10,8,"caballa","artesanal","PAITA","834000W","055800S",13995,18,1800,NA
2009,10,8,"caballa","artesanal","PAITA","835500W","055500S",13866,15,1850,NA
2009,10,3,"caballa","artesanal","PAITA","835000W","055000S",137907,17,1800,NA
2009,10,8,"caballa","artesanal","PAITA","835000W","060500S",70098,10,1800,NA
2009,10,8,"caballa","artesanal","PAITA","835000W","053000S",171557,15,1850,NA
2009,10,8,"caballa","artesanal","PAITA","852000W","055000S",395140,10,1800,NA
2009,10,9,"caballa","artesanal","PAITA","834000W","061000S",106671,6,1800,NA
2009,10,8,"caballa","artesanal","PAITA","861000W","055500S",45500,30,1800,NA
2009,10,8,"caballa","artesanal","PAITA","842822W","060000S",58000,10,1800,NA
2009,10,9,"caballa","artesanal","PAITA","834200W","061000S",98728,10,1100,NA
2009,10,9,"caballa","artesanal","PAITA","835000W","053500S",87243,12,1950,NA
2009,10,10,"caballa","artesanal","PUCUSANA","800000W","122000S",4189,12,1500,NA
2009,10,10,"caballa","artesanal","PAITA","834000W","060000S",102720,12,950,NA
2009,10,10,"caballa","artesanal","PAITA","833000W","053500S",35568,8,1800,NA
2009,10,10,"caballa","artesanal","PAITA","833000W","054000S",15894,12,1100,NA
2009,10,10,"caballa","artesanal","PAITA","832700W","054100S",70490,12,1800,NA
2009,10,10,"caballa","artesanal","PAITA","833000W","061000S",8511,15,1900,NA
2009,10,10,"caballa","artesanal","PAITA","834000W","053000S",380800,6,1800,NA
2009,10,11,"caballa","artesanal","PAITA","862000W","070000S",10224,12,1000,NA
2009,10,11,"caballa","artesanal","PAITA","830000W","053500S",181350,15,1900,NA
2009,10,11,"caballa","artesanal","PAITA","832700W","054000S",167840,15,1900,NA
2009,10,11,"caballa","artesanal","PAITA","834000W","053000S",13250,20,1900,NA
2009,10,11,"caballa","artesanal","PAITA","832700W","055000S",119756,14,1100,NA
2009,10,11,"caballa","artesanal","PAITA","831000W","060000S",7623,12,850,NA
2009,10,8,"caballa","artesanal","CHIMBOTE","874000W","100000S",54000,12,3200,NA
2009,10,11,"caballa","artesanal","PAITA","832700W","081000S",36426,15,1900,NA
2009,10,11,"caballa","artesanal","PAITA","833500W","053000S",157757,8,950,NA
2009,10,10,"caballa","artesanal","PAITA","853000W","065000S",57000,12,1000,NA
2009,10,11,"caballa","artesanal","PAITA","840900W","060000S",140000,10,1800,NA
2009,10,11,"caballa","artesanal","PAITA","834000W","053200S",48248,12,1100,NA
2009,10,11,"caballa","artesanal","PAITA","835000W","055800S",96000,6,1100,NA
2009,10,12,"caballa","artesanal","PAITA","842100W","051000S",37458,15,1800,NA
2009,10,12,"caballa","artesanal","PAITA","842000W","050000S",86037,22,1800,NA
2009,10,10,"caballa","artesanal","PAITA","845000W","062000S",7140,7,1600,NA
2009,10,12,"caballa","artesanal","PAITA","832700W","053000S",37830,20,1800,NA
2009,10,10,"caballa","artesanal","PAITA","845600W","063500S",275602,6,1550,NA
2009,10,15,"caballa","artesanal","CHIMBOTE","813000W","103000S",50000,12,2600,NA
2009,10,12,"caballa","artesanal","CHIMBOTE","815000W","105000S",144000,10,2000,NA
2009,10,8,"caballa","artesanal","CHIMBOTE","863000W","095000S",112000,18,2500,NA
2009,10,14,"caballa","artesanal","PUCUSANA","810000W","121000S",12650,8,1500,NA
2009,10,3,"caballa","artesanal","CHIMBOTE","840000W","131000S",78000,10,1500,NA
2009,10,10,"caballa","artesanal","PAITA","850000W","061700S",57500,15,1600,NA
2009,10,12,"caballa","artesanal","PAITA","833000W","053000S",0,20,1800,NA
2009,10,12,"caballa","artesanal","PAITA","833000W","061100S",137180,10,1100,NA
2009,10,13,"caballa","artesanal","PAITA","832700W","053000S",174220,12,1950,NA
2009,10,13,"caballa","artesanal","PAITA","833000W","060000S",152334,10,1800,NA
2009,10,13,"caballa","artesanal","PAITA","832600W","054000S",39690,25,1900,NA
2009,10,13,"caballa","artesanal","PAITA","841000W","063000S",38106,12,1800,NA
2009,10,14,"caballa","artesanal","PAITA","835000W","055000S",148830,12,1000,NA
2009,10,13,"caballa","artesanal","PUCUSANA","821000W","121000S",12078,12,1600,NA
2009,10,14,"caballa","artesanal","PAITA","860000W","083000S",0,10,950,NA
2009,10,13,"caballa","artesanal","PAITA","833000W","053000S",257488,10,1100,NA
2009,10,14,"caballa","artesanal","PAITA","833000W","052900S",285727,15,1800,NA
2009,10,14,"caballa","artesanal","PAITA","845000W","070000S",65000,15,1600,NA
2009,10,14,"caballa","artesanal","PAITA","832700W","053000S",95844,8,950,NA
2009,10,14,"caballa","artesanal","PAITA","832700W","054000S",186040,15,1800,NA
2009,10,15,"caballa","artesanal","PUCUSANA","820000W","121000S",126750,4,1500,NA
2009,10,15,"caballa","artesanal","PUCUSANA","821000W","120000S",147807,8,1600,NA
2009,10,15,"caballa","artesanal","PUCUSANA","813000W","115000S",157560,10,1400,NA
2009,10,16,"caballa","artesanal","PUCUSANA","810000W","114000S",8290,8,1500,NA
2009,10,14,"caballa","artesanal","PAITA","833000W","052500S",285549,15,1800,NA
2009,10,15,"caballa","artesanal","CHIMBOTE","830000W","104000S",107500,20,2000,NA
2009,10,15,"caballa","artesanal","PAITA","834000W","053500S",117345,12,1500,NA
2009,10,13,"caballa","artesanal","PAITA","860000W","083000S",180000,10,1000,NA
2009,10,13,"caballa","artesanal","PAITA","853000W","080200S",56000,10,1800,NA
2009,10,15,"caballa","artesanal","PAITA","832700W","053000S",53784,20,1500,NA
2009,10,12,"caballa","artesanal","PAITA","850000W","075600S",150000,8,1800,NA
2009,10,16,"caballa","artesanal","PUCUSANA","821000W","122000S",148460,10,1500,NA
2009,10,16,"caballa","artesanal","PUCUSANA","813000W","115000S",54792,10,1500,NA
2009,10,16,"caballa","artesanal","PUCUSANA","820000W","121000S",7234,8,1500,NA
2009,10,16,"caballa","artesanal","PUCUSANA","810000W","114000S",13440,7,1400,NA
2009,10,16,"caballa","artesanal","PUCUSANA","813000W","115000S",57001,10,1400,NA
2009,10,17,"caballa","artesanal","PUCUSANA","821000W","121000S",96000,10,1600,NA
2009,10,16,"caballa","artesanal","PAITA","842822W","060000S",14014,20,1000,NA
2009,10,16,"caballa","artesanal","PUCUSANA","813000W","120000S",59500,8,1600,NA
2009,10,16,"caballa","artesanal","PAITA","831200W","060000S",49610,8,1100,NA
2009,10,17,"caballa","artesanal","PAITA","841000W","063000S",240074,8,1000,NA
2009,10,17,"caballa","artesanal","PAITA","830000W","091800S",366930,20,1000,NA
2009,10,17,"caballa","artesanal","PAITA","823000W","091500S",131775,12,1000,NA
2009,10,16,"caballa","artesanal","PUCUSANA","820000W","121000S",32280,8,1000,NA
2009,10,14,"caballa","artesanal","PUCUSANA","784500W","123500S",70300,8,800,NA
2009,10,16,"caballa","artesanal","PUCUSANA","795000W","121200S",50400,6,1600,NA
2009,10,16,"caballa","artesanal","PAITA","830000W","060800S",20000,10,1300,NA
2009,10,13,"caballa","artesanal","CHIMBOTE","874000W","104000S",45000,12,2700,NA
2009,10,14,"caballa","artesanal","PAITA","851000W","070000S",241008,15,1850,NA
2009,10,23,"caballa","artesanal","SALAVERRY","811000W","091000S",20000,8,1800,NA
2009,10,13,"caballa","artesanal","CHIMBOTE","870000W","110000S",552000,13,2800,NA
2009,10,18,"caballa","artesanal","CHIMBOTE","850000W","104000S",281200,16,2200,NA
2009,10,17,"caballa","artesanal","PAITA","855000W","073600S",177441,15,1650,NA
2009,10,17,"caballa","artesanal","PAITA","834000W","072000S",130856,20,1800,NA
2009,10,18,"caballa","artesanal","PAITA","853000W","075000S",182860,20,1800,NA
2009,10,19,"caballa","artesanal","PAITA","825800W","055000S",46690,8,1500,NA
2009,10,17,"caballa","artesanal","PAITA","855400W","073000S",180000,8,1800,NA
2009,10,18,"caballa","artesanal","PAITA","860000W","070500S",50000,10,1800,NA
2009,10,20,"caballa","artesanal","PAITA","830900W","055800S",320000,12,1600,NA
2009,10,18,"caballa","artesanal","PAITA","832000W","072000S",216000,15,1800,NA
2009,10,22,"caballa","artesanal","PAITA","831400W","060600S",126000,15,1300,NA
2009,10,18,"caballa","artesanal","PAITA","840500W","081000S",315000,20,1800,NA
2009,10,25,"caballa","artesanal","ILO","720524W","183642S",840,4,500,NA
2009,10,22,"caballa","artesanal","PAITA","825000W","085000S",42000,13,1600,NA
2009,10,21,"caballa","artesanal","PUCUSANA","804600W","121800S",40204,7,1300,NA
2009,10,18,"caballa","artesanal","PUCUSANA","810502W","143415S",56616,10,1200,NA
2009,10,22,"caballa","artesanal","PAITA","841000W","072000S",72000,15,1800,NA
2009,10,23,"caballa","artesanal","SALAVERRY","793000W","115400S",2200,12,1800,NA
2009,10,16,"caballa","artesanal","PUCUSANA","813824W","153712S",104490,10,1400,NA
2009,10,20,"caballa","artesanal","PAITA","834000W","072000S",150800,6,1800,NA
2009,10,25,"caballa","artesanal","PAITA","831700W","060000S",24000,20,1700,NA
2009,10,22,"caballa","artesanal","PAITA","841200W","081000S",51800,15,1520,NA
2009,10,20,"caballa","artesanal","PAITA","840200W","075000S",162000,7,1800,NA
2009,10,21,"caballa","artesanal","PAITA","840000W","072800S",304000,30,1500,NA
2009,10,20,"caballa","artesanal","PUCUSANA","785000W","123000S",1050,12,1500,NA
2009,10,30,"caballa","artesanal","MORRO SAMA","715730W","181924S",1200,6,800,NA
2009,10,24,"caballa","artesanal","PAITA","840500W","070200S",154000,25,1400,NA
2009,10,19,"caballa","artesanal","PAITA","840500W","081000S",115224,8,1650,NA
2009,10,21,"caballa","artesanal","PAITA","840900W","080600S",230460,10,1850,NA
2009,11,8,"caballa","artesanal","PAITA","812000W","052700S",35000,20,1850,NA
2009,10,31,"caballa","artesanal","SALAVERRY","813000W","094000S",16800,7,1600,NA
2009,10,26,"caballa","artesanal","PUCUSANA","852038W","122558S",89625,8,2000,NA
2009,10,22,"caballa","artesanal","PUCUSANA","833831W","122649S",168100,14,1700,NA
2009,10,22,"caballa","artesanal","PUCUSANA","833831W","122649S",36360,10,1200,NA
2009,10,27,"caballa","artesanal","PAITA","845000W","070100S",49920,10,1100,NA
2009,10,27,"caballa","artesanal","PAITA","852000W","054000S",1e+05,8,1700,NA
2009,10,28,"caballa","menor_escala","SALAVERRY","814000W","094200S",15000,6,1600,NA
2009,11,5,"caballa","menor_escala","MATARANI","722806W","173430S",700,4,600,NA
2009,11,3,"caballa","menor_escala","MATARANI","722806W","173430S",10200,6,700,NA
2009,10,26,"caballa","menor_escala","PUCUSANA","771624W","122925S",38805,7,1000,NA
2009,10,24,"caballa","menor_escala","PUCUSANA","833831W","122649S",22500,6,1270,NA
2009,10,21,"caballa","menor_escala","PUCUSANA","785042W","122918S",27500,8,1200,NA
2009,10,23,"caballa","menor_escala","PUCUSANA","801243W","122819S",51200,8,1500,NA
2009,10,28,"caballa","menor_escala","PAITA","840000W","060000S",555000,8,1600,NA
2009,10,26,"caballa","menor_escala","PAITA","834000W","085000S",144000,12,1800,NA
2009,10,25,"caballa","menor_escala","PUCUSANA","801243W","122819S",37200,7,1200,NA
2009,11,2,"caballa","menor_escala","SALAVERRY","813000W","095500S",52000,8,1680,NA
2009,10,28,"caballa","menor_escala","LA PLANCHADA","745500W","174600S",75,8,1000,NA
2009,11,4,"caballa","menor_escala","QUILCA","721600W","173500S",390,4,NA,NA
2009,11,4,"caballa","menor_escala","ILO","720618W","183100S",1900,4,500,NA
2009,10,16,"caballa","menor_escala","PUCUSANA","815013W","133527S",150800,10,2000,NA
2009,11,1,"caballa","menor_escala","PUCUSANA","792009W","110729S",54000,6,2000,NA
2009,10,30,"caballa","menor_escala","CHIMBOTE","840000W","101000S",208000,12,2600,NA
2009,11,3,"caballa","menor_escala","QUILCA","722200W","174700S",1470,6,NA,NA
2009,11,4,"caballa","menor_escala","ILO","715800W","174900S",2640,4,300,NA
2009,11,3,"caballa","menor_escala","PUCUSANA","780307W","114818S",0,6,1600,NA
2009,11,1,"caballa","menor_escala","PAITA","841800W","065000S",220000,10,1850,NA
2009,11,1,"caballa","menor_escala","PAITA","835000W","085800S",201500,15,1200,NA
2009,10,31,"caballa","menor_escala","PAITA","835800W","084000S",210000,15,1000,NA
2009,11,2,"caballa","menor_escala","PAITA","845000W","064800S",481250,20,1750,NA
2009,11,2,"caballa","menor_escala","PAITA","850000W","065000S",110580,30,1690,NA
2009,11,1,"caballa","menor_escala","PAITA","840000W","090000S",0,10,1200,NA
2009,10,25,"caballa","menor_escala","PUCUSANA","792530W","110440S",39000,6,1800,NA
2009,10,30,"caballa","menor_escala","PAITA","840100W","085100S",250000,20,1700,NA
2009,11,2,"caballa","menor_escala","PAITA","843000W","070000S",143990,12,1800,NA
2009,10,25,"caballa","menor_escala","PUCUSANA","793328W","113636S",22400,8,1600,NA
2009,11,4,"caballa","menor_escala","PAITA","855000W","074000S",105746,25,1650,NA
2009,11,2,"caballa","menor_escala","CHIMBOTE","833000W","103000S",42000,12,2500,NA
2009,11,3,"caballa","menor_escala","PAITA","854000W","074000S",32640,12,1800,NA
2009,11,2,"caballa","menor_escala","PAITA","854000W","073000S",41355,15,1600,NA
2009,11,2,"caballa","menor_escala","PAITA","850000W","070000S",148238,12,1800,NA
2009,11,1,"caballa","menor_escala","SALAVERRY","800500W","101600S",37800,20,2000,NA
2009,11,1,"caballa","menor_escala","PAITA","835800W","084500S",81756,10,1400,NA
2009,11,1,"caballa","menor_escala","PAITA","840800W","081900S",92880,9,1200,NA
2009,10,30,"caballa","menor_escala","PAITA","845000W","090000S",138000,22,1800,NA
2009,11,11,"caballa","menor_escala","PAITA","840000W","085000S",22000,30,1400,NA
2009,11,3,"caballa","menor_escala","PUCUSANA","811257W","145508S",57296,12,1700,NA
2009,11,2,"caballa","menor_escala","PUCUSANA","810000W","122000S",23080,8,1500,NA
2009,11,6,"caballa","menor_escala","MORRO SAMA","723330W","191400S",11000,7,1000,NA
2009,11,2,"caballa","menor_escala","PUCUSANA","805000W","121000S",54720,7,1600,NA
2009,11,3,"caballa","menor_escala","PUCUSANA","840000W","120000S",38925,10,1600,NA
2009,11,2,"caballa","menor_escala","PAITA","835500W","084000S",198000,15,1500,NA
2009,11,5,"caballa","menor_escala","PAITA","855000W","075000S",36000,20,1800,NA
2009,11,4,"caballa","menor_escala","PAITA","854400W","074600S",203000,6,1800,NA
2009,11,3,"caballa","menor_escala","PUCUSANA","845000W","121000S",64152,6,1700,NA
